58	[454, 457, 458, 459, 461, 462, 464, 466, 357, 359, 360, 361, 362, 363, 364, 203, 204, 205, 206, 207, 208, 209, 54, 934, 774, 829, 854, 718, 951, 988, 768, 103, 787, 905, 932, 907, 3, 994, 891, 958, 997, 853, 743, 865, 970]
59	[469, 471, 475, 476, 477, 478, 479, 480, 481, 482]
60	[484, 485, 486, 487, 488, 489, 490, 491, 492, 494, 495, 496, 497, 498, 499, 500, 501, 502, 504, 63, 64, 67, 68, 69]
61	[514, 516, 523, 525, 278, 279]
62	[527, 528, 532, 533, 542, 546, 84, 332, 335, 338, 330, 333, 417, 416, 426, 147, 148, 149, 151, 153, 467, 463, 465]
63	[550, 554, 555, 561, 562, 565, 566, 579, 580, 583, 168, 37, 39, 137, 134, 182, 38, 401, 139]
68	[740, 732, 956, 765, 797, 915, 900, 972, 783, 815, 985, 761, 917, 986, 890, 914, 976, 809, 872, 802, 983, 984, 764, 878, 950, 725, 913, 918, 56, 60, 61, 62]
69	[195, 192, 193, 379, 382, 378, 380, 375]
70	[6, 719, 5, 980, 964, 877, 825, 879, 887, 796, 731, 773, 786, 811, 741, 941, 924, 927, 806, 882, 870, 784, 712, 589, 603, 609, 611, 615, 624, 625, 636]
75	[974, 746, 785, 957, 874, 921]
76	[737, 977, 311, 312]
79	[261, 21, 259, 263, 262, 217, 218, 220, 222, 572, 563, 551, 581, 576, 559, 552, 574, 573, 585, 564]
88	[387, 392, 385, 391, 389]
89	[177, 340, 343, 345, 347]
90	[105, 109, 110]
91	[553, 582, 578, 321, 317, 316, 319]
92	[904, 34, 51, 813, 885, 846, 794, 29, 990, 845, 850, 812, 962]
94	[807, 132, 238, 244]
95	[894, 942, 766, 2, 982, 713, 836]
96	[860, 821, 777, 804, 755, 793]
97	[960, 868, 922, 967, 847, 910, 779, 991, 742, 947, 898, 219, 221]
98	[638, 639, 595, 628]
99	[547, 535, 90, 540, 526, 88, 548, 86]
100	[862, 735, 817, 981, 828, 816]
104	[623, 393, 599, 633, 617, 631, 598, 610]
105	[800, 306, 308, 841, 313]
106	[560, 557, 558, 584, 570, 569]
107	[413, 414, 184, 65, 66, 493, 503]
111	[852, 760, 729, 897, 780, 697, 699, 680, 700, 641, 646, 674, 664, 689, 653, 693, 660, 665, 684, 657, 676, 669, 695, 649, 694, 683, 688, 651, 663, 659, 690, 661, 685, 692, 658, 644, 696, 654, 650, 668, 670, 672, 667, 643, 682, 671, 679, 677, 698, 666, 642, 748, 782, 747, 830]
112	[722, 863, 999]
115	[545, 531, 152, 537, 87, 549, 150, 427, 420, 421, 419, 154, 155, 156, 157, 158, 159, 160, 266, 267, 268, 269, 270, 271, 272, 273, 42, 43, 44, 45, 46, 47, 48]
116	[945, 736, 933]
117	[342, 346, 339, 176, 175, 344, 341]
118	[4, 848, 886, 808, 833, 969, 778, 928, 703, 739, 866, 952, 925, 838]
119	[884, 675, 662, 687, 681, 652, 673, 871, 686, 645]
120	[881, 57, 971, 978, 714, 814, 893, 757, 859, 7, 8, 9, 10, 11, 12, 13, 524, 522, 508, 513, 520, 281, 275, 518, 515, 280, 511, 507, 510, 509, 519, 517, 521]
121	[328, 408, 325, 395, 173, 171, 326]
122	[365, 455, 460, 358, 456]
123	[304, 300, 299]
124	[819, 701, 33, 702, 849, 318, 901, 880, 734, 314, 315, 995]
125	[577, 556, 575]
126	[608, 618, 190, 614, 612, 626, 602, 587, 143, 146, 616, 635, 600, 588, 145, 591, 596, 189, 590, 594, 632, 593, 630, 622, 592, 597, 605, 142, 627, 140, 607, 606, 640, 634, 141, 619, 191, 194, 604, 637, 144]
127	[916, 826, 842, 837, 908, 943, 707, 745, 798, 953, 781, 805, 888]
128	[89, 543, 529, 368, 541, 536, 530, 534, 369, 538, 371, 366, 374, 367, 539]
129	[704, 307, 309, 899, 772, 948, 864, 721, 310, 911]
130	[512, 506, 274, 276, 505, 277, 210, 211, 212, 213, 214, 215, 216]
131	[869, 711, 715, 857, 861, 752, 867, 875]
132	[452, 954, 728, 919, 723, 28, 758, 789, 851, 55, 50, 449, 716, 823, 993, 839, 776, 840, 937, 895, 767, 896, 709, 733]
133	[196, 122, 407, 327, 400, 406, 240, 188, 402, 59, 399, 126, 119, 124, 120, 410, 128, 892, 199, 403, 415, 397, 409, 323, 404, 127, 198, 185, 202, 405, 726, 201, 394, 239, 329, 398, 241, 187, 130, 125, 129, 197, 243, 121, 412, 322, 242, 131, 200, 58, 123]
134	[571, 35, 138, 567, 172, 568]
135	[938, 770, 223, 979]
136	[799, 749, 756, 822, 961, 831]
