77	[1, 523, 643, 563, 674, 544, 654, 888, 746, 542, 630, 601, 814, 2, 707, 795, 623, 972, 806, 548, 798, 694, 928, 846, 749, 652, 943, 955, 700, 842, 557, 581, 971, 588, 546, 541, 995, 818, 914, 937, 718, 617, 982, 782, 949, 522, 199, 200, 302, 307, 20, 464, 467, 468, 469, 471, 472, 473]
78	[958, 583, 792, 582, 526, 640, 561, 651, 741, 973, 762, 774, 931, 569, 938, 742, 745, 862, 695, 755, 868, 595, 668, 602, 525, 642, 902, 670, 658, 826, 934, 575, 763, 629, 615, 837, 804, 822, 832, 791, 625, 0, 720, 639, 777, 715, 550, 796, 883, 893, 636, 594, 768, 502, 504, 507, 509, 510, 511, 513, 516, 520]
79	[320, 323, 317, 967, 565, 598, 812, 614]
80	[663, 879, 962, 693, 669, 659, 959, 977, 731, 829, 824, 854, 930, 750, 576, 773, 728, 770, 600, 858, 691, 910, 758, 974, 709, 856, 857, 892, 880, 605, 664, 923, 807, 999, 685, 574, 993, 662, 948, 633, 672, 597, 790, 725, 737, 558, 631, 671, 808, 765, 719, 865, 637, 743, 545, 979, 927, 894, 620, 849, 747, 589, 956, 661, 280, 281, 282, 283, 284, 285, 286]
82	[305, 25, 16, 23, 306, 304, 201, 301, 303]
83	[268, 266, 70, 272, 270, 74, 267, 76, 75, 72]
84	[194, 195, 189]
86	[159, 160, 158]
87	[355, 352, 348, 350]
88	[781, 680, 944, 841, 769, 885, 957, 827, 721, 913, 975, 585, 682, 648, 998, 559, 571, 809, 960, 909, 905, 645, 740, 628, 836, 665, 532, 42, 43, 44, 45, 46, 47, 48]
89	[786, 887, 686, 945, 650, 953, 965, 649, 875, 677, 534, 641, 799, 570, 986, 578, 847, 933, 784, 925, 724, 921, 524, 757, 702, 568, 688, 929, 667, 655, 968, 660, 543]
91	[136, 137, 881, 560, 756, 675, 556, 901, 869, 871, 992, 912, 644, 744, 994, 748, 939, 697, 785, 889, 906, 678, 726, 924, 891, 554, 990, 964, 831, 657, 711, 606, 608, 801, 666, 908, 996, 610, 530]
92	[176, 181, 126, 131, 132, 128, 179, 130, 177, 180]
93	[867, 733, 911, 653, 838, 618, 947, 587]
94	[461, 456, 460, 459, 462, 457, 455]
95	[538, 734, 897, 690, 696, 828, 708, 970]
96	[896, 710, 738, 717, 139, 632, 988, 687, 830, 592, 760, 621]
97	[616, 811, 572, 899, 834, 961, 951, 952, 848, 852, 840, 646, 802, 584, 936, 820, 596, 679, 779, 810, 915, 991, 789, 861, 547, 586, 673, 607, 845, 833, 566, 907, 580, 780, 855, 919, 825, 579, 941, 729, 932, 533]
98	[93, 138, 135]
99	[853, 884, 634, 776, 946, 505, 593, 759, 723, 981, 983, 611, 518, 590, 703, 805, 766, 5, 730, 499, 751, 514, 754, 3, 506, 591, 989, 819]
100	[732, 318, 920, 549]
