0	177	+	183	185
0	178	+	184	187
0	179	+	185	188
0	180	+	186	185
0	181	+	187	62
0	182	+	188	186
0	183	+	189	192
0	184	+	190	27
0	185	+	191	288
0	186	+	192	764
0	187	+	193	189
0	188	+	194	134
0	189	+	195	193
0	190	+	196	199
0	191	+	197	198
0	192	+	198	196
0	193	+	199	198
0	194	+	200	201
0	195	+	201	199
0	196	+	202	200
0	197	+	203	204
0	198	+	204	207
0	199	+	205	209
0	200	+	206	63
0	201	+	207	208
0	202	+	208	209
0	203	+	210	215
0	204	+	211	212
0	205	+	212	335
0	206	+	213	226
0	207	+	214	212
0	208	+	216	214
0	209	+	217	220
0	210	+	218	219
0	211	+	219	217
0	212	+	220	37
0	213	+	221	381
0	214	+	222	116
0	215	+	223	221
0	216	+	224	225
0	217	+	225	418
0	218	+	226	229
0	219	+	227	276
0	220	+	228	141
0	221	+	229	224
0	222	+	230	228
0	223	+	231	234
0	224	+	232	142
0	225	+	233	340
0	226	+	234	233
0	227	+	235	232
0	228	+	236	473
0	229	+	237	234
0	230	+	238	241
0	231	+	239	244
0	232	+	240	287
0	233	+	241	242
0	234	+	242	191
0	235	+	243	83
0	236	+	244	91
0	237	+	245	248
0	238	+	246	247
0	239	+	247	250
0	240	+	248	252
0	241	+	249	245
0	242	+	250	418
0	243	+	251	246
0	244	+	252	167
0	245	+	253	257
0	246	+	254	69
0	247	+	255	257
0	248	+	256	311
0	249	+	257	252
0	250	+	258	497
0	251	+	259	260
0	252	+	260	305
0	253	+	261	260
0	254	+	262	261
0	255	+	263	260
0	256	+	264	28
0	257	+	265	260
0	258	+	266	269
0	259	+	267	271
0	260	+	268	418
0	261	+	269	532
0	262	+	270	269
0	263	+	271	269
0	264	+	272	266
0	265	+	273	707
0	266	+	274	279
0	267	+	275	273
0	268	+	276	197
0	269	+	277	383
0	270	+	278	275
0	271	+	279	273
0	272	+	280	283
0	273	+	281	286
0	274	+	282	134
0	275	+	283	286
0	276	+	284	281
0	277	+	285	282
0	278	+	286	449
0	279	+	287	288
0	280	+	288	292
0	281	+	289	291
0	282	+	290	288
0	283	+	291	292
0	284	+	293	292
0	285	+	294	32
0	286	+	295	296
0	287	+	296	224
0	288	+	297	424
0	289	+	298	297
0	290	+	299	297
0	291	+	300	122
0	292	+	301	305
0	293	+	302	364
0	294	+	303	55
0	295	+	304	227
0	296	+	305	303
0	297	+	306	30
0	298	+	307	21
0	299	+	308	222
0	300	+	309	249
0	301	+	310	308
0	302	+	311	44
0	303	+	312	310
0	304	+	313	311
0	305	+	314	88
0	306	+	315	209
0	307	+	316	238
0	308	+	317	316
0	309	+	318	317
0	310	+	319	316
0	311	+	320	97
0	312	+	321	447
0	313	+	322	327
0	314	+	323	322
0	315	+	324	328
0	316	+	325	322
0	317	+	326	298
0	318	+	327	324
0	319	+	328	325
0	320	+	329	333
0	321	+	330	331
0	322	+	331	329
0	323	+	332	330
0	324	+	333	236
0	325	+	334	335
0	326	+	335	329
0	327	+	336	339
0	328	+	337	403
0	329	+	338	342
0	330	+	340	338
0	331	+	341	336
0	332	+	342	339
0	333	+	343	76
0	334	+	344	348
0	335	+	345	349
0	336	+	346	103
0	337	+	347	350
0	338	+	348	343
0	339	+	349	346
0	340	+	351	354
0	341	+	352	108
0	342	+	353	82
0	343	+	355	199
0	344	+	356	170
0	345	+	357	194
0	346	+	358	299
0	347	+	359	110
0	348	+	360	424
0	349	+	361	365
0	350	+	362	365
0	351	+	363	362
0	352	+	364	366
0	353	+	365	404
0	354	+	366	219
0	355	+	367	433
0	356	+	368	370
0	357	+	369	373
0	358	+	371	448
0	359	+	372	333
0	360	+	373	367
0	361	+	374	368
0	362	+	375	380
0	363	+	376	380
0	364	+	377	101
0	365	+	378	379
0	366	+	379	319
0	367	+	381	209
0	368	+	382	375
0	369	+	383	10
0	370	+	384	386
0	371	+	385	386
0	372	+	386	383
0	373	+	387	386
0	374	+	388	383
0	375	+	389	390
0	376	+	390	313
0	377	+	391	395
0	378	+	392	243
0	379	+	393	391
0	380	+	394	391
0	381	+	395	397
0	382	+	396	393
0	383	+	397	391
0	384	+	398	396
0	385	+	399	403
0	386	+	400	406
0	387	+	401	399
0	388	+	402	400
0	389	+	403	404
0	390	+	404	215
0	391	+	405	399
0	392	+	406	282
0	393	+	407	204
0	394	+	408	460
0	395	+	409	411
0	396	+	410	211
0	397	+	411	415
0	398	+	412	409
0	399	+	413	410
0	400	+	414	478
0	401	+	415	533
0	402	+	416	177
0	403	+	417	416
0	404	+	418	239
0	405	+	419	417
0	406	+	420	424
0	407	+	421	417
0	408	+	422	421
0	409	+	423	421
0	410	+	424	419
0	411	+	425	428
0	412	+	426	75
0	413	+	427	429
0	414	+	428	26
0	415	+	430	337
0	416	+	431	429
0	417	+	432	433
0	418	+	433	428
0	419	+	434	373
0	420	+	435	436
0	421	+	436	247
0	422	+	437	436
0	423	+	438	440
0	424	+	439	796
0	425	+	440	375
0	426	+	441	121
0	427	+	442	80
0	428	+	443	436
0	429	+	444	445
0	430	+	445	449
0	431	+	446	194
0	432	+	447	452
0	433	+	448	89
0	434	+	449	447
0	435	+	450	444
0	436	+	451	444
0	437	+	452	451
0	438	+	453	80
0	439	+	454	456
0	440	+	455	466
0	441	+	456	135
0	442	+	457	52
0	443	+	458	422
0	444	+	459	431
0	445	+	460	335
0	446	+	461	350
0	447	+	462	459
0	448	+	463	462
0	449	+	464	467
0	450	+	465	304
0	451	+	466	464
0	452	+	468	471
0	453	+	469	369
0	454	+	470	484
0	455	+	471	472
0	456	+	472	468
0	457	+	473	488
0	458	+	474	486
0	459	+	475	473
0	460	+	476	473
0	461	+	477	475
0	462	+	478	12
0	463	+	479	361
0	464	+	480	388
0	465	+	481	15
0	466	+	482	485
0	467	+	483	479
0	468	+	484	346
0	469	+	485	479
0	470	+	486	480
0	471	+	487	479
0	472	+	488	339
0	473	+	489	364
0	474	+	490	384
0	475	+	491	205
0	476	+	492	314
0	477	+	493	503
0	478	+	494	428
0	479	+	495	95
0	480	+	496	107
0	481	+	497	225
0	482	+	498	297
0	483	+	499	500
0	484	+	500	271
0	485	+	501	491
0	486	+	502	32
0	487	+	503	21
0	488	+	504	489
0	489	+	505	493
0	490	+	506	250
0	491	+	507	489
0	492	+	508	505
0	493	+	509	42
0	494	+	510	518
0	495	+	511	535
0	496	+	512	123
0	497	+	513	516
0	498	+	514	744
0	499	+	515	470
0	500	+	516	194
0	501	+	517	522
0	502	+	518	535
0	503	+	519	521
0	504	+	520	513
0	505	+	521	528
0	506	+	522	515
0	507	+	523	526
0	508	+	524	496
0	509	+	525	518
0	510	+	526	521
0	511	+	527	530
0	512	+	528	516
0	513	+	529	516
0	514	+	530	322
0	515	+	531	522
0	516	+	532	188
0	517	+	533	512
0	518	+	534	98
0	519	+	535	215
0	520	+	536	513
0	521	+	537	282
0	522	+	538	525
0	523	+	539	538
0	524	+	540	560
0	525	+	541	28
0	526	+	542	59
0	527	+	543	994
0	528	+	544	465
0	529	+	545	971
0	530	+	546	875
0	531	+	547	984
0	532	+	548	714
0	533	+	549	942
0	534	+	550	374
0	535	+	551	681
0	536	+	552	245
0	537	+	553	18
0	538	+	554	600
0	539	+	555	626
0	540	+	556	216
0	541	+	557	811
0	542	+	558	610
0	543	+	559	363
0	544	+	560	895
0	545	+	561	599
0	546	+	562	202
0	547	+	563	937
0	548	+	564	218
0	549	+	565	900
0	550	+	566	878
0	551	+	567	542
0	552	+	568	687
0	553	+	569	664
0	554	+	570	970
0	555	+	571	882
0	556	+	572	728
0	557	+	573	57
0	558	+	574	773
0	559	+	575	73
0	560	+	576	683
0	561	+	577	651
0	562	+	578	365
0	563	+	579	591
0	564	+	580	782
0	565	+	581	616
0	566	+	582	833
0	567	+	583	89
0	568	+	584	728
0	569	+	585	568
0	570	+	586	718
0	571	+	587	838
0	572	+	588	670
0	573	+	589	678
0	574	+	590	799
0	575	+	591	869
0	576	+	592	733
0	577	+	593	699
0	578	+	594	670
0	579	+	595	170
0	580	+	596	561
0	581	+	597	337
0	582	+	598	141
0	583	+	599	500
0	584	+	600	922
0	585	+	601	892
0	586	+	602	771
0	587	+	603	107
0	588	+	604	249
0	589	+	605	814
0	590	+	606	596
0	591	+	607	712
0	592	+	608	981
0	593	+	609	269
0	594	+	610	664
0	595	+	611	944
0	596	+	612	733
0	597	+	613	931
0	598	+	614	830
0	599	+	615	252
0	600	+	616	555
0	601	+	617	203
0	602	+	618	246
0	603	+	619	309
0	604	+	620	76
0	605	+	621	759
0	606	+	622	171
0	607	+	623	199
0	608	+	624	832
0	609	+	625	719
0	610	+	626	46
0	611	+	627	361
0	612	+	628	613
0	613	+	629	638
0	614	+	630	519
0	615	+	631	309
0	616	+	632	918
0	617	+	633	580
0	618	+	634	166
0	619	+	635	875
0	620	+	636	229
0	621	+	637	712
0	622	+	638	268
0	623	+	639	746
0	624	+	640	411
0	625	+	641	286
0	626	+	642	12
0	627	+	643	204
0	628	+	644	795
0	629	+	645	53
0	630	+	646	391
0	631	+	647	865
0	632	+	648	974
0	633	+	649	316
0	634	+	650	641
0	635	+	651	985
0	636	+	652	58
0	637	+	653	213
0	638	+	654	617
0	639	+	655	847
0	640	+	656	69
0	641	+	657	270
0	642	+	658	992
0	643	+	659	872
0	644	+	660	542
0	645	+	661	298
0	646	+	662	504
0	647	+	663	114
0	648	+	664	720
0	649	+	665	732
0	650	+	666	887
0	651	+	667	898
0	652	+	668	961
0	653	+	669	287
0	654	+	670	901
0	655	+	671	945
0	656	+	672	329
0	657	+	673	868
0	658	+	674	922
0	659	+	675	745
0	660	+	676	819
0	661	+	677	876
0	662	+	678	777
0	663	+	679	9
0	664	+	680	904
0	665	+	681	685
0	666	+	682	329
0	667	+	683	656
0	668	+	684	17
0	669	+	685	633
0	670	+	686	413
0	671	+	687	325
0	672	+	688	829
0	673	+	689	670
0	674	+	690	15
0	675	+	691	35
0	676	+	692	780
0	677	+	693	194
0	678	+	694	584
0	679	+	695	258
0	680	+	696	669
0	681	+	697	306
0	682	+	698	687
0	683	+	699	854
0	684	+	700	881
0	685	+	701	605
0	686	+	702	392
0	687	+	703	875
0	688	+	704	993
0	689	+	705	305
0	690	+	706	317
0	691	+	707	939
0	692	+	708	914
0	693	+	709	705
0	694	+	710	782
0	695	+	711	401
0	696	+	712	509
0	697	+	713	576
0	698	+	714	751
0	699	+	715	746
0	700	+	716	586
0	701	+	717	156
0	702	+	718	615
0	703	+	719	595
0	704	+	720	854
0	705	+	721	779
0	706	+	722	975
0	707	+	723	579
0	708	+	724	58
0	709	+	725	922
0	710	+	726	548
0	711	+	727	605
0	712	+	728	876
0	713	+	729	250
0	714	+	730	944
0	715	+	731	831
0	716	+	732	798
0	717	+	733	121
0	718	+	734	864
0	719	+	735	551
0	720	+	736	949
0	721	+	737	861
0	722	+	738	871
0	723	+	739	169
0	724	+	740	899
0	725	+	741	422
0	726	+	742	315
0	727	+	743	902
0	728	+	744	2
0	729	+	745	754
0	730	+	746	574
0	731	+	747	890
0	732	+	748	275
0	733	+	749	291
0	734	+	750	95
0	735	+	751	757
0	736	+	752	8
0	737	+	753	205
0	738	+	754	167
0	739	+	755	48
0	740	+	756	736
0	741	+	757	328
0	742	+	758	479
0	743	+	759	294
0	744	+	760	443
0	745	+	761	839
0	746	+	762	596
0	747	+	763	64
0	748	+	764	631
0	749	+	765	504
0	750	+	766	191
0	751	+	767	76
0	752	+	768	541
0	753	+	769	803
0	754	+	770	821
0	755	+	771	988
0	756	+	772	632
0	757	+	773	196
0	758	+	774	583
0	759	+	775	972
0	760	+	776	381
0	761	+	777	647
0	762	+	778	826
0	763	+	779	822
0	764	+	780	350
0	765	+	781	901
0	766	+	782	0
0	767	+	783	429
0	768	+	784	69
0	769	+	785	933
0	770	+	786	714
0	771	+	787	603
0	772	+	788	750
0	773	+	789	839
0	774	+	790	577
0	775	+	791	302
0	776	+	792	366
0	777	+	793	377
0	778	+	794	847
0	779	+	795	1
0	780	+	796	676
0	781	+	797	184
0	782	+	798	527
0	783	+	799	921
0	784	+	800	812
0	785	+	801	817
0	786	+	802	752
0	787	+	803	664
0	788	+	804	775
0	789	+	805	653
0	790	+	806	689
0	791	+	807	128
0	792	+	808	701
0	793	+	809	22
0	794	+	810	675
0	795	+	811	876
0	796	+	812	984
0	797	+	813	86
0	798	+	814	562
0	799	+	815	772
0	800	+	816	643
0	801	+	817	768
0	802	+	818	911
0	803	+	819	259
0	804	+	820	347
0	805	+	821	991
0	806	+	822	410
0	807	+	823	112
0	808	+	824	820
0	809	+	825	497
0	810	+	826	906
0	811	+	827	93
0	812	+	828	918
0	813	+	829	869
0	814	+	830	719
0	815	+	831	243
0	816	+	832	927
0	817	+	833	288
0	818	+	834	393
0	819	+	835	643
0	820	+	836	752
0	821	+	837	865
0	822	+	838	348
0	823	+	839	583
0	824	+	840	162
0	825	+	841	774
0	826	+	842	183
0	827	+	843	834
0	828	+	844	803
0	829	+	845	328
0	830	+	846	853
0	831	+	847	966
0	832	+	848	998
0	833	+	849	813
0	834	+	850	680
0	835	+	851	832
0	836	+	852	41
0	837	+	853	775
0	838	+	854	942
0	839	+	855	753
0	840	+	856	967
0	841	+	857	323
0	842	+	858	585
0	843	+	859	878
0	844	+	860	130
0	845	+	861	211
0	846	+	862	381
0	847	+	863	861
0	848	+	864	957
0	849	+	865	159
0	850	+	866	571
0	851	+	867	23
0	852	+	868	764
0	853	+	869	137
0	854	+	870	933
0	855	+	871	972
0	856	+	872	140
0	857	+	873	420
0	858	+	874	253
0	859	+	875	813
0	860	+	876	40
0	861	+	877	275
0	862	+	878	605
0	863	+	879	320
0	864	+	880	551
0	865	+	881	984
0	866	+	882	190
0	867	+	883	82
0	868	+	884	683
0	869	+	885	92
0	870	+	886	327
0	871	+	887	166
0	872	+	888	906
0	873	+	889	956
0	874	+	890	702
0	875	+	891	823
0	876	+	892	150
0	877	+	893	797
0	878	+	894	872
0	879	+	895	739
0	880	+	896	110
0	881	+	897	916
0	882	+	898	180
0	883	+	899	744
0	884	+	900	771
0	885	+	901	746
0	886	+	902	821
0	887	+	903	957
0	888	+	904	764
0	889	+	905	347
0	890	+	906	580
0	891	+	907	208
0	892	+	908	190
0	893	+	909	925
0	894	+	910	816
0	895	+	911	651
0	896	+	912	943
0	897	+	913	566
0	898	+	914	738
0	899	+	915	183
0	900	+	916	165
0	901	+	917	346
0	902	+	918	259
0	903	+	919	771
0	904	+	920	630
0	905	+	921	820
0	906	+	922	905
0	907	+	923	328
0	908	+	924	765
0	909	+	925	643
0	910	+	926	541
0	911	+	927	71
0	912	+	928	620
0	913	+	929	109
0	914	+	930	445
0	915	+	931	424
0	916	+	932	823
0	917	+	933	615
0	918	+	934	583
0	919	+	935	14
0	920	+	936	792
0	921	+	937	254
0	922	+	938	883
0	923	+	939	921
0	924	+	940	758
0	925	+	941	615
0	926	+	942	46
0	927	+	943	944
0	928	+	944	854
0	929	+	945	106
0	930	+	946	557
0	931	+	947	355
0	932	+	948	395
0	933	+	949	572
0	934	+	950	978
0	935	+	951	768
0	936	+	952	601
0	937	+	953	873
0	938	+	954	587
0	939	+	955	437
0	940	+	956	210
0	941	+	957	345
0	942	+	958	721
0	943	+	959	827
0	944	+	960	46
0	945	+	961	271
0	946	+	962	217
0	947	+	963	423
0	948	+	964	435
0	949	+	965	563
0	950	+	966	413
0	951	+	967	877
0	952	+	968	197
0	953	+	969	683
0	954	+	970	471
0	955	+	971	796
0	956	+	972	759
0	957	+	973	897
0	958	+	974	586
0	959	+	975	758
0	960	+	976	332
0	961	+	977	615
0	962	+	978	809
0	963	+	979	815
0	964	+	980	729
0	965	+	981	834
0	966	+	982	441
0	967	+	983	993
0	968	+	984	897
0	969	+	985	190
0	970	+	986	843
0	971	+	987	992
0	972	+	988	793
0	973	+	989	879
0	974	+	990	754
0	975	+	991	688
0	976	+	992	736
0	977	+	993	817
0	978	+	994	943
0	979	+	995	238
0	980	+	996	257
0	981	+	997	365
0	982	+	998	812
0	983	+	999	232
1	983	-	0	185
1	984	+	0	571
1	985	+	1	638
1	985	-	2	583
1	986	+	2	863
1	987	+	3	68
1	987	-	4	411
1	988	+	4	205
1	989	+	6	932
1	990	+	540	660
1	991	+	541	274
1	991	-	542	59
1	992	+	542	753
1	993	+	543	289
1	994	+	544	928
1	995	+	545	119
1	996	+	546	879
1	997	+	547	927
1	998	+	548	133
1	998	-	549	942
1	999	+	549	602
1	1000	+	550	72
1	1001	+	551	882
1	1002	+	552	689
1	1003	+	553	44
1	1004	+	554	636
1	1005	+	555	666
1	1006	+	556	225
1	1007	+	557	905
1	1008	+	558	934
1	1009	+	559	302
1	1010	+	560	615
1	1011	+	562	657
1	1012	+	564	970
1	1013	+	565	186
1	1013	-	566	878
1	1014	+	566	152
1	1015	+	567	921
1	1016	+	568	895
1	1017	+	569	665
1	1018	+	570	959
1	1019	+	571	99
1	1020	+	572	549
1	1021	+	573	542
1	1022	+	574	36
1	1022	-	575	73
1	1023	+	575	861
1	1023	-	576	30
1	1024	+	576	695
1	1025	+	577	16
1	1026	+	578	623
1	1027	+	579	599
1	1028	+	580	628
1	1029	+	581	813
1	1030	+	582	198
1	1030	-	583	89
1	1031	+	583	338
1	1032	+	584	258
1	1033	+	585	984
1	1034	+	586	564
1	1035	+	588	643
1	1036	+	589	742
1	1037	+	590	975
1	1038	+	591	95
1	1039	+	593	167
1	1040	+	594	61
1	1040	-	595	719
1	1041	+	595	864
1	1042	+	596	894
1	1043	+	597	47
1	1043	-	598	141
1	1044	+	598	369
1	1044	-	599	500
1	1045	+	599	24
1	1046	+	600	577
1	1046	-	601	892
1	1047	+	601	547
1	1048	+	602	232
1	1049	+	603	645
1	1049	-	604	249
1	1050	+	604	949
1	1050	-	605	814
1	1050	-	605	878
1	1051	+	605	311
1	1052	+	606	918
1	1053	+	607	665
1	1053	-	608	981
1	1054	+	608	324
1	1054	-	609	269
1	1055	+	609	28
1	1056	+	610	619
1	1057	+	611	892
1	1058	+	612	735
1	1058	-	614	830
1	1059	+	614	148
1	1059	-	615	933
1	1059	-	615	941
1	1060	+	615	369
1	1061	+	616	911
1	1061	-	617	203
1	1062	+	617	302
1	1062	-	618	246
1	1063	+	618	984
1	1064	+	619	258
1	1065	+	621	680
1	1066	+	622	295
1	1067	+	623	339
1	1068	+	624	291
1	1068	-	625	719
1	1069	+	625	830
1	1070	+	626	210
1	1070	-	627	361
1	1071	+	627	977
1	1072	+	628	785
1	1073	+	629	1
1	1073	-	630	519
1	1074	+	630	50
1	1075	+	631	365
1	1076	+	632	831
1	1077	+	633	857
1	1078	+	634	300
1	1079	+	635	738
1	1079	-	636	229
1	1080	+	636	464
1	1081	+	637	867
1	1081	-	638	268
1	1082	+	638	21
1	1083	+	639	381
1	1083	-	640	411
1	1084	+	640	989
1	1085	+	642	812
1	1085	-	643	204
1	1086	+	643	919
1	1087	+	644	879
1	1088	+	645	203
1	1089	+	646	939
1	1090	+	647	564
1	1091	+	648	629
1	1091	-	649	316
1	1092	+	649	351
1	1092	-	650	641
1	1093	+	650	945
1	1094	+	651	100
1	1095	+	652	764
1	1096	+	653	909
1	1097	+	654	100
1	1098	+	655	111
1	1098	-	656	69
1	1099	+	656	806
1	1099	-	657	270
1	1100	+	657	65
1	1100	-	658	992
1	1101	+	658	719
1	1102	+	659	836
1	1103	+	660	236
1	1104	+	661	768
1	1104	-	662	504
1	1105	+	662	624
1	1106	+	663	932
1	1107	+	665	34
1	1108	+	666	16
1	1109	+	667	214
1	1110	+	668	743
1	1111	+	669	107
1	1112	+	670	914
1	1112	-	671	945
1	1113	+	671	874
1	1114	+	672	874
1	1115	+	673	118
1	1116	+	674	874
1	1116	-	675	810
1	1117	+	675	380
1	1118	+	676	756
1	1119	+	677	282
1	1120	+	680	279
1	1121	+	681	625
1	1121	-	682	329
1	1122	+	682	724
1	1123	+	683	450
1	1123	-	684	17
1	1124	+	684	395
1	1125	+	685	854
1	1125	-	686	413
1	1126	+	686	191
1	1127	+	687	80
1	1128	+	688	662
1	1129	+	689	568
1	1129	-	690	15
1	1130	+	690	688
1	1130	-	691	35
1	1131	+	691	113
1	1132	+	692	768
1	1133	+	693	544
1	1134	+	694	738
1	1134	-	695	258
1	1135	+	695	711
1	1136	+	696	265
1	1137	+	697	36
1	1138	+	698	467
1	1139	+	699	799
1	1140	+	700	79
1	1141	+	701	762
1	1141	-	702	392
1	1142	+	702	852
1	1143	+	703	370
1	1144	+	704	84
1	1144	-	706	317
1	1145	+	706	956
1	1146	+	708	639
1	1147	+	709	994
1	1147	-	710	782
1	1148	+	710	84
1	1149	+	711	11
1	1150	+	712	105
1	1151	+	713	967
1	1151	-	714	786
1	1152	+	714	960
1	1153	+	715	184
1	1154	+	716	412
1	1154	-	717	156
1	1155	+	717	443
1	1156	+	718	972
1	1156	-	719	830
1	1157	+	719	798
1	1158	+	720	415
1	1159	+	722	946
1	1160	+	723	24
1	1160	-	724	58
1	1161	+	724	830
1	1162	+	726	327
1	1163	+	727	870
1	1164	+	728	199
1	1164	-	729	250
1	1165	+	729	571
1	1166	+	730	858
1	1167	+	731	116
1	1168	+	732	59
1	1168	-	733	121
1	1169	+	733	698
1	1170	+	734	325
1	1171	+	735	956
1	1172	+	736	683
1	1173	+	737	419
1	1174	+	738	157
1	1175	+	739	698
1	1176	+	740	630
1	1176	-	741	422
1	1177	+	741	732
1	1177	-	742	315
1	1178	+	742	317
1	1178	-	743	902
1	1179	+	743	661
1	1180	+	744	582
1	1181	+	745	298
1	1182	+	746	693
1	1183	+	747	612
1	1183	-	748	275
1	1184	+	748	389
1	1185	+	749	829
1	1185	-	750	788
1	1186	+	750	261
1	1187	+	751	731
1	1188	+	752	95
1	1189	+	753	951
1	1189	-	754	167
1	1190	+	754	670
1	1191	+	755	569
1	1192	+	756	800
1	1193	+	757	169
1	1193	-	759	294
1	1194	+	759	329
1	1195	+	760	164
1	1196	+	761	422
1	1197	+	762	463
1	1198	+	763	796
1	1199	+	764	640
1	1199	-	765	504
1	1200	+	765	262
1	1200	-	766	191
1	1201	+	766	779
1	1201	-	767	76
1	1202	+	767	112
1	1203	+	768	200
1	1204	+	769	143
1	1205	+	770	739
1	1206	+	771	553
1	1207	+	772	742
1	1207	-	773	196
1	1208	+	773	936
1	1209	+	774	293
1	1210	+	775	78
1	1210	-	776	381
1	1211	+	776	331
1	1212	+	777	983
1	1213	+	778	621
1	1213	-	779	721
1	1214	+	779	679
1	1214	-	780	350
1	1215	+	780	226
1	1216	+	781	553
1	1217	+	782	180
1	1218	+	783	562
1	1218	-	784	69
1	1219	+	784	189
1	1220	+	785	710
1	1221	+	786	133
1	1222	+	787	90
1	1223	+	789	386
1	1224	+	790	344
1	1224	-	791	302
1	1225	+	791	708
1	1225	-	792	366
1	1226	+	792	41
1	1226	-	793	377
1	1227	+	793	17
1	1228	+	794	812
1	1229	+	795	87
1	1229	-	796	439
1	1230	+	796	14
1	1230	-	797	184
1	1231	+	797	572
1	1231	-	798	527
1	1232	+	798	653
1	1233	+	799	994
1	1234	+	800	856
1	1235	+	801	581
1	1236	+	802	916
1	1236	-	803	664
1	1237	+	803	158
1	1238	+	804	387
1	1239	+	805	75
1	1240	+	806	858
1	1241	+	807	900
1	1242	+	808	424
1	1242	-	809	22
1	1243	+	809	697
1	1243	-	811	876
1	1244	+	811	367
1	1244	-	812	998
1	1245	+	812	400
1	1245	-	813	86
1	1246	+	813	340
1	1247	+	814	97
1	1248	+	815	819
1	1249	+	816	992
1	1250	+	817	208
1	1251	+	818	885
1	1252	+	819	524
1	1252	-	820	347
1	1252	-	820	824
1	1253	+	820	372
1	1253	-	821	991
1	1254	+	821	768
1	1255	+	822	917
1	1255	-	823	932
1	1256	+	823	992
1	1257	+	824	455
1	1257	-	825	497
1	1258	+	825	672
1	1259	+	826	930
1	1260	+	827	978
1	1261	+	828	669
1	1261	-	829	869
1	1262	+	829	81
1	1263	+	830	457
1	1263	-	831	243
1	1264	+	831	64
1	1264	-	833	288
1	1265	+	833	988
1	1266	+	834	12
1	1267	+	835	673
1	1268	+	836	40
1	1269	+	837	108
1	1269	-	838	348
1	1270	+	838	202
1	1271	+	839	634
1	1271	-	840	162
1	1272	+	840	240
1	1273	+	841	951
1	1274	+	842	939
1	1275	+	843	644
